Time,GPS Speed,GPS Nsat,GPS LatAcc,GPS LonAcc,GPS Slope,GPS Heading,GPS Gyro,GPS Altitude,GPS PosAccuracy,GPS SpdAccuracy,GPS Radius,GPS Latitude,GPS Longitude,FL Shock,FR Shock,BrakePressFront,BrakePressRear,Steering AnglRaw,InlineAcc,LateralAcc,VerticalAcc,RollRate,PitchRate,YawRate,SteeringAngle,BRK PRESS F,BRK PRESS R,ECU THROTTLE
4.75,68.4529,14,-0.0062,0.3053,-0.0474,-46.2766,-0.1866,208.4125,14.4,0.15,5837.9678,44.49305991,-79.18179403,-4.0547,-0.3671,0.3662,0.4892,60.9263,-0.0364,0.1424,-1.0061,4.3154,-2.8742,0.1908,-32.5973,327.67,327.67,97.5767
4.8,69.039,14,-0.0179,0.2993,-0.0536,-46.3586,-0.5295,208.409,14.4,0.15,2074.9634,44.49306593,-79.18180279,-6.1484,-0.2374,-0.9634,-0.8586,60.7537,-0.4969,0.0157,-0.9576,4.8604,-1.8979,-0.2023,-32.5968,327.67,327.67,97.5211
4.85,69.54,14,-0.0391,0.3038,-0.0613,-46.4252,-1.1508,208.4063,14.4,0.15,961.7399,44.49307201,-79.18181163,-4.3652,0.9392,-3.7366,-3.7999,60.76,-0.7448,-0.2114,-1.0619,5.0873,-1.0769,-0.5974,-32.5954,327.67,327.67,95.8811
4.9,69.9537,14,-0.0584,0.2961,-0.0596,-46.5392,-1.7087,208.4047,14.4,0.15,651.5834,44.49307808,-79.18182054,-9.0771,-3.0137,0.0477,0.4148,59.9469,-0.7453,-0.4559,-1.0671,5.0725,-0.8112,-1.1514,-32.5948,327.67,327.67,93.27
4.95,70.2869,14,-0.076,0.2772,-0.0491,-46.6969,-2.2081,208.4041,14.4,0.15,506.6159,44.49308414,-79.18182952,-13.3672,-6.6348,-5.18,-4.6137,60.0975,-0.5446,-0.4446,-0.8778,5.2287,-1.5983,-1.8007,-32.6028,327.67,327.67,71.07
5,70.8274,14,-0.1023,0.2459,-0.0734,-46.8597,-2.949,208.3893,14.374,0.15,382.2491,44.49309026,-79.18183859,-7.6074,-5.7637,-2.821,-2.6937,60.2894,-0.0305,-0.5282,-0.761,5.2256,-2.5566,-2.2462,-32.6069,327.67,327.67,45.04
5.05,71.5593,14,-0.1365,0.2033,-0.1296,-47.0273,-3.9129,208.3615,14.324,0.15,291.0666,44.49309644,-79.18184775,-5.2695,3.4121,0.669,0.6516,62.2531,0.2128,-0.6566,-0.8479,4.5422,-2.3579,-2.8599,-32.6057,327.67,327.67,42.04
5.1,71.8438,14,-0.1793,0.1635,-0.1523,-47.2639,-5.1114,208.3483,14.3,0.15,223.7028,44.49310252,-79.18185696,-4.5332,5.6289,0.8672,0.898,60.4169,0.2879,-0.5351,-0.9908,3.2609,-2.4263,-3.6373,-32.6037,327.67,327.67,39.48
5.15,71.7155,14,-0.2299,0.1264,-0.144,-47.5642,-6.5265,208.3485,14.3,0.15,174.8844,44.49310851,-79.18186621,-2.3857,6.1973,1.0685,1.1042,61.5194,-0.0873,-0.4549,-1.048,1.8179,-3.189,-4.6445,-32.6031,327.67,327.67,38.48
5.2,71.6121,14,-0.2896,0.0782,-0.1414,-47.9865,-8.1926,208.3444,14.3,0.15,139.1191,44.4931144,-79.18187553,-2.5479,6.5215,0.9964,1.0654,60.8569,-0.7148,-0.4393,-1.0548,0.8377,-2.8892,-6.5707,-32.6016,327.67,327.67,37.83
5.25,71.5317,14,-0.3575,0.0195,-0.1441,-48.5214,-10.0902,208.3363,14.3,0.15,112.8287,44.49312021,-79.18188493,-4.0918,8.3125,1.0477,0.784,61.0662,-1.0512,-0.4323,-1.0846,0.9003,-1.7172,-9.2223,-32.5967,327.67,327.67,37.6633
5.3,71.4506,14,-0.4366,-0.023,-0.1514,-49.2797,-12.3129,208.3271,14.3,0.15,92.3562,44.49312587,-79.18189445,-5.3555,6.668,1.1806,1.181,61.1419,-1.1009,-0.6266,-1.0542,1.5517,-1.6924,-11.7684,-32.5934,327.67,327.67,37.6
5.35,71.3689,14,-0.5258,-0.0507,-0.163,-50.2442,-14.8357,208.317,14.3,0.15,76.5635,44.49313139,-79.18190409,-6.0625,5.6367,1.3751,1.3449,61.335,-1.1094,-0.5604,-0.956,0.9672,-2.6492,-13.6387,-32.5923,327.67,327.67,37.6
5.4,71.2977,14,-0.6104,-0.0777,-0.1682,-51.2117,-17.2419,208.311,14.3,0.1474,65.8128,44.4931368,-79.18191389,-5.4238,7.6777,1.319,1.4409,60.185,-0.6995,-0.6569,-0.8705,-0.9191,-2.7771,-15.6215,-32.5902,327.67,327.67,38.0556
5.45,71.2362,14,-0.6905,-0.1042,-0.1677,-52.182,-19.5406,208.3087,14.3,0.1424,58.0208,44.49314212,-79.18192383,-7.8906,7.0449,1.1636,1.4646,59.7819,-0.2683,-0.5849,-0.9056,-1.9826,-2.0132,-18.2719,-32.5963,327.67,327.67,38.59
5.5,71.0242,14,-0.7552,-0.1138,-0.167,-53.2378,-21.4263,208.3042,14.274,0.14,52.7569,44.49314723,-79.18193384,-8.8008,8.3711,1.6754,1.4588,61.6881,0.1354,-0.5478,-1.0433,-1.5005,-2.0997,-20.7141,-32.6027,327.67,327.67,38.09
5.55,70.6734,14,-0.8056,-0.1079,-0.1661,-54.3727,-22.9309,208.2977,14.224,0.14,49.0517,44.49315214,-79.18194392,-7.1523,9.2461,1.6463,1.2106,60.7562,-0.1127,-0.8649,-0.9952,-0.1032,-2.7911,-22.575,-32.5909,327.67,327.67,37.6756
5.6,70.4187,14,-0.8334,-0.0907,-0.1837,-55.6334,-23.7925,208.2844,14.2,0.14,47.1052,44.49315685,-79.18195416,-8.1016,6.8125,1.5187,1.4508,61.3419,-0.404,-1.0372,-0.9498,0.5719,-3.339,-23.2273,-32.5817,327.67,327.67,37.5644
5.65,70.2527,14,-0.8402,-0.0632,-0.2182,-57.0101,-24.0604,208.2647,14.2,0.14,46.4709,44.49316138,-79.18196454,-10.5312,7.498,1.4823,1.4534,61.2956,-0.6599,-1.0077,-0.9873,-0.4226,-3.9054,-22.5406,-32.5852,327.67,327.67,37.6633
5.7,70.0745,14,-0.8474,-0.0672,-0.2514,-58.2566,-24.3239,208.2411,14.2,0.14,45.8508,44.49316574,-79.18197498,-10.7148,7.9941,1.5757,1.3276,60.9863,-0.4123,-0.8132,-0.9864,-2.6282,-4.5775,-21.0836,-32.586,327.67,327.67,38.0522
5.75,69.885,14,-0.855,-0.1003,-0.2834,-59.3827,-24.5834,208.2137,14.2,0.14,45.2442,44.49316996,-79.18198547,-12.5625,5.1602,1.3963,1.2178,60.39,0.6272,-0.6162,-0.8765,-4.8357,-5.7795,-18.7938,-32.5891,327.67,327.67,38.1656
5.8,69.7841,14,-0.8707,-0.1225,-0.3471,-60.4802,-25.1032,208.1725,14.2,0.14,44.2432,44.49317403,-79.18199607,-15.0625,1.8677,1.5596,1.2936,61.9869,0.8355,-0.5854,-0.6818,-5.9064,-7.3422,-16.9016,-32.5858,327.67,327.67,38.11
5.85,69.765,14,-0.894,-0.1344,-0.4402,-61.5514,-25.8635,208.1187,14.2,0.14,42.931,44.49317798,-79.18200675,-10.0625,7.7109,1.2889,1.2707,60.3931,0.1235,-0.865,-0.7129,-5.3984,-7.1219,-17.6586,-32.5779,327.67,327.67,38.92
5.9,69.3762,14,-0.9341,-0.1409,-0.4955,-62.9219,-27.1283,208.0812,14.2,0.14,40.7012,44.49318162,-79.18201753,-0.4426,13.2617,1.4129,1.2995,61.6244,0.123,-1.287,-0.9029,-4.5785,-4.6843,-20.4188,-32.5748,327.67,327.67,39.9122
5.95,68.6461,14,-0.9896,-0.1424,-0.516,-64.5687,-28.859,208.0588,14.2,0.14,37.8577,44.49318497,-79.18202838,-2.5586,11.9258,2.1831,2.147,61.0781,0.2538,-1.325,-1.0344,-3.3016,-2.4887,-23.1094,-32.5787,327.67,327.67,40.5233
6,68.2314,14,-1.0342,-0.1403,-0.5452,-66.2384,-30.2868,208.0318,14.174,0.14,35.8551,44.49318806,-79.18203938,-4.0918,12.6055,2.0581,1.6115,60.4206,-0.46,-1.1924,-1.0989,-2.4382,-1.5438,-25.1882,-32.5813,327.67,327.67,41.0978
6.05,68.1077,14,-1.0687,-0.1349,-0.5824,-67.9294,-31.4351,208.0004,14.124,0.14,34.4827,44.49319093,-79.1820505,-0.9932,15.5,1.6401,1.7145,61.5744,-0.584,-1.2772,-1.1041,-2.3715,-0.2713,-27.5438,-32.5876,327.67,327.67,41.5422
6.1,67.9151,14,-1.1064,-0.1336,-0.6021,-69.712,-32.6856,207.9777,14.1,0.14,33.0697,44.49319349,-79.18206173,-7.2402,15.6289,1.459,1.5876,60.7812,-0.4676,-1.2834,-1.0538,-2.1686,0.6299,-28.9875,-32.5981,327.67,327.67,41.8233
6.15,67.6589,14,-1.1471,-0.1362,-0.6056,-71.5793,-34.0304,207.9632,14.1,0.14,31.6431,44.49319576,-79.18207305,-11.5469,12.7695,1.8617,1.3728,60.8262,-0.3705,-1.1381,-0.9228,-2.7875,0.2681,-28.4875,-32.597,327.67,327.67,41.8789
6.2,67.4359,14,-1.1791,-0.1289,-0.6025,-73.351,-35.1336,207.9523,14.1,0.14,30.5484,44.4931978,-79.18208443,-4.3652,17.0625,1.8685,1.4256,61.5838,-0.0059,-1.2296,-0.966,-3.6436,1.3792,-28.3641,-32.5944,327.67,327.67,41.6244
6.25,67.2437,14,-1.2032,-0.1126,-0.5931,-75.0346,-36.0138,207.9447,14.1,0.14,29.7168,44.49319964,-79.18209585,-5.873,14.9453,0.9816,1.139,62.3406,-0.2263,-1.176,-1.0398,-3.6535,3.1762,-28.3219,-32.589,327.67,327.67,41.18
6.3,67.0165,14,-1.1976,-0.1003,-0.5948,-76.5838,-35.9894,207.9357,14.1,0.14,29.6365,44.49320125,-79.18210727,-13.5742,4.334,1.8532,1.4583,61.3631,-0.4866,-0.9701,-0.8642,-1.8511,1.4003,-26.7672,-32.5832,327.67,327.67,41.3733
6.35,66.7571,14,-1.1647,-0.0918,-0.6065,-78.0089,-35.1299,207.9254,14.1,0.14,30.2441,44.49320267,-79.1821187,-7.8672,13.8789,1.7851,1.1174,62.0456,-0.0691,-1.4664,-0.9231,-0.6267,-1.298,-25.7938,-32.5847,327.67,327.67,41.7056
6.4,66.4379,14,-1.1243,-0.084,-0.6069,-79.7765,-34.0274,207.919,14.1,0.14,31.0747,44.49320372,-79.18213017,-5.5488,15.332,1.4771,1.4168,60.3444,-0.3747,-1.617,-1.0609,-1.3864,-0.5241,-27.1771,-32.5864,327.67,327.67,41.9833
6.45,66.0636,14,-1.077,-0.0769,-0.5969,-81.8601,-32.7007,207.9162,14.1,0.14,32.1533,44.49320444,-79.18214168,-5.543,14.0938,0.7939,0.8282,60.9169,-0.7262,-1.4232,-1.1141,-1.964,2.2356,-29.2539,-32.59,327.67,327.67,42.2122
6.5,65.8306,14,-1.0602,-0.0801,-0.5771,-83.6175,-32.289,207.9157,14.1,0.14,32.4484,44.49320501,-79.18215319,-6.3926,13.3516,1.4766,1.4575,62.0288,-0.4328,-1.2061,-1.1159,-1.4817,3.2433,-29.1648,-32.5978,327.67,327.67,42.2678
6.55,65.728,14,-1.0714,-0.093,-0.5482,-85.0738,-32.7221,207.9172,14.1,0.14,31.9691,44.49320543,-79.18216469,-7.5625,10.8594,1.4896,1.0951,61.5375,-0.3795,-1.165,-1.0508,-1.4083,1.7391,-26.7547,-32.5888,327.67,327.67,42.2533
6.6,65.6758,14,-1.0658,-0.0817,-0.5372,-86.5266,-32.6509,207.9099,14.074,0.14,32.0133,44.49320565,-79.18217619,-11.5742,5.2305,0.9638,0.8154,62.0387,-0.3511,-0.9155,-0.8644,-1.8918,-0.5753,-24.1539,-32.5753,327.67,327.67,42.1422
6.65,65.6702,14,-1.0447,-0.0482,-0.5426,-87.976,-32.1142,207.8944,14.024,0.14,32.5455,44.49320566,-79.18218768,-11.6875,7.1035,0.8056,0.6576,60.7231,0.5016,-0.9693,-0.8919,-3.0038,-1.9949,-22.9672,-32.5749,327.67,327.67,41.9278
6.7,65.5542,14,-1.0319,-0.0276,-0.5395,-89.5634,-31.802,207.8892,14,0.14,32.807,44.49320538,-79.18219914,-5.8516,11.9766,0.879,0.849,61.3187,0.4061,-1.1719,-1.0223,-4.0041,-2.0653,-23.0258,-32.5773,327.67,327.67,41.65
6.75,65.3365,14,-1.0268,-0.0188,-0.5287,-91.2784,-31.6969,207.8933,14,0.14,32.8064,44.49320484,-79.18221058,-8.0547,9.1719,1.0827,1.1104,61.895,-0.3018,-1.0507,-0.991,-3.8093,-2.1683,-22.8367,-32.5844,327.67,327.67,41.8733
6.8,65.2505,14,-1.0249,-0.0223,-0.5072,-93.0055,-31.6819,207.9,14,0.14,32.7788,44.49320405,-79.182222,-7.9414,12.8281,0.905,1.0166,61.6681,-0.209,-0.9939,-0.9222,-3.0638,-2.6063,-22.6273,-32.5869,327.67,327.67,42.2022
6.85,65.286,14,-1.0259,-0.0369,-0.4758,-94.7438,-31.7498,207.9089,14,0.14,32.7264,44.49320302,-79.18223341,-9.3516,7.498,1.0454,0.7372,60.905,-0.4819,-0.9271,-0.9693,-3.3905,-2.5837,-22.6859,-32.5827,327.67,327.67,42.3133
6.9,65.1691,14,-1.036,-0.0616,-0.4669,-96.1923,-32.1141,207.9083,14,0.14,32.2973,44.49320188,-79.18224469,-11.3906,5.1445,0.8312,0.6904,61.375,0.1382,-0.6452,-0.7821,-4.5246,-2.9812,-22.5422,-32.5819,327.67,327.67,42.4367
6.95,64.9114,14,-1.0545,-0.0954,-0.4788,-97.3734,-32.7518,207.8989,14,0.14,31.5432,44.49320064,-79.18225585,-10.7578,12.4922,1.1775,1.0382,61.3375,-0.1269,-0.7874,-0.813,-5.3816,-2.7663,-23.8695,-32.5842,327.67,327.67,42.6033
7,64.5433,14,-1.0885,-0.1136,-0.4523,-99.0939,-33.9119,207.9066,14,0.1426,30.2914,44.49319902,-79.18226687,-3.7471,19.2812,1.0543,0.8844,60.7706,-0.268,-1.4133,-1.1337,-6.1873,-0.7507,-27.0977,-32.5855,327.67,327.67,43.4
7.05,64.0735,14,-1.1367,-0.1174,-0.3904,-101.3124,-35.5541,207.9299,14,0.1476,28.6819,44.49319705,-79.18227778,-1.5874,17.2344,1.1063,1.0941,61.1669,0.2613,-1.543,-1.1559,-6.4996,1.5563,-29.9242,-32.5894,327.67,327.67,45.0667
7.1,63.6998,14,-1.1502,-0.1229,-0.3351,-103.4027,-36.1176,207.9516,14,0.1474,28.0698,44.49319483,-79.18228853,-6.6621,16.9297,1.2676,1.2263,62.2356,-0.1673,-1.4533,-1.1914,-6.4879,2.748,-31.3422,-32.59,327.67,327.67,46.3889
7.15,63.415,14,-1.1316,-0.1301,-0.2859,-105.3747,-35.6853,207.972,14,0.1424,28.2828,44.49319238,-79.18229913,-6.0312,14.6797,0.9144,1.0066,61.0294,-0.5016,-1.1793,-1.2014,-6.9822,3.278,-31.5344,-32.5786,327.67,327.67,47.5
7.2,63.184,14,-1.1222,-0.1307,-0.2438,-107.0941,-35.5487,207.9867,13.974,0.1374,28.2881,44.49318974,-79.18230959,-10.6445,7.5527,0.4203,0.2704,60.9813,0.1379,-0.9121,-0.9369,-7.4373,2.495,-29.8844,-32.5788,327.67,327.67,47.9278
7.25,63.0026,14,-1.1212,-0.1252,-0.2083,-108.5803,-35.6848,207.9964,13.924,0.1324,28.0992,44.49318695,-79.18231993,-15.8984,6.1484,0.4796,0.291,60.74,0.1508,-0.7015,-0.8487,-7.4941,0.3087,-27.4797,-32.5908,327.67,327.67,48.2289
7.3,62.9286,14,-1.1199,-0.1103,-0.1803,-110.0543,-35.8039,208.0071,13.9,0.13,27.9729,44.49318398,-79.18233019,-8.1953,9.875,0.1924,0.2276,61.5288,-0.3797,-0.9374,-1.0119,-7.0146,-1.0168,-26.9953,-32.5911,327.67,327.67,49.6733
7.35,62.9537,14,-1.1182,-0.0867,-0.1593,-111.5171,-35.9072,208.0187,13.9,0.13,27.9036,44.49318085,-79.1823404,-5.1543,11.2812,0.2821,0.1617,61,-0.1442,-1.3369,-1.1047,-4.8715,-0.8051,-28.7367,-32.5895,327.67,327.67,51.0933
7.4,62.6577,14,-1.1004,-0.0569,-0.1262,-113.3797,-35.4638,208.0346,13.9,0.1326,28.1196,44.49317742,-79.18235027,-8.8672,12.9609,0.4481,0.4877,61.09,-0.1269,-1.5414,-1.1862,-2.3994,-0.9098,-30.3227,-32.5851,327.67,327.67,52.4267
7.45,62.0652,14,-1.0677,-0.0215,-0.082,-115.6115,-34.5158,208.0542,13.9,0.1376,28.6188,44.49317371,-79.18235982,-9,8.4414,0.3756,0.2115,62.4794,0.2465,-1.4658,-1.0363,-1.2654,-1.6637,-30.3398,-32.5864,327.67,327.67,53.48
7.5,61.9736,14,-1.0294,-0.0049,-0.0712,-117.4956,-33.345,208.0549,13.9,0.14,29.5799,44.49316981,-79.18236929,-10.8672,2.6777,0.291,0.2389,62.1169,0.2685,-1.0747,-0.7903,-0.6062,-2.3686,-29.5602,-32.5911,327.67,327.67,54.1467
7.55,62.3444,14,-0.9859,-0.0057,-0.0911,-119.0587,-31.9685,208.0381,13.9,0.14,31.0381,44.49316573,-79.18237866,-12.5078,3.5732,0.4265,0.3134,61.4756,-0.158,-0.9881,-0.8013,-0.4316,-3.1551,-28.5547,-32.5835,327.67,327.67,55.95
7.6,62.5312,14,-0.9794,0.0096,-0.1068,-120.4708,-31.7869,208.0281,13.9,0.14,31.309,44.49316153,-79.18238794,-11.4609,2.1162,0.1592,0.2303,61.1012,-0.3462,-0.9375,-0.8259,-0.259,-4.3945,-27.25,-32.5775,327.67,327.67,58.45
7.65,62.5482,14,-1.0068,0.04,-0.1186,-121.7436,-32.7082,208.0244,13.9,0.14,30.4354,44.49315721,-79.18239712,-10.3438,2.251,0.3439,0.2816,61.2225,0.1629,-0.9297,-0.8081,0.2598,-5.1758,-26.2969,-32.5856,327.67,327.67,68.5578
7.7,62.5378,14,-1.0077,0.0703,-0.0852,-123.3141,-32.7401,208.0384,13.9,0.14,30.4007,44.49315264,-79.18240609,-7.9395,6.8672,0.3346,0.3217,61.2962,0.0812,-1.1209,-0.9914,1.0908,-4,-26.0469,-32.5897,327.67,327.67,80.28
7.75,62.5019,14,-0.9841,0.1007,-0.01,-125.1595,-31.9509,208.0688,13.9,0.14,31.1337,44.49314783,-79.18241485,-9.4219,7.7637,0.2787,0.1201,61.5481,-0.2329,-1.0044,-1.1406,1.3633,-2.5488,-24.5625,-32.5885,327.67,327.67,89.28
7.8,62.6504,14,-0.9431,0.1313,0.0057,-126.7484,-30.5702,208.0747,13.874,0.1426,32.6171,44.49314287,-79.18242349,-13.6016,2.3262,0.3194,0.5018,61.805,0.1956,-1.0822,-0.9794,0.2469,-2.9414,-21.5156,-32.5854,327.67,327.67,96.4344
7.85,62.9691,14,-0.8859,0.1619,-0.0335,-128.1005,-28.6435,208.0581,13.824,0.1476,34.9882,44.49313778,-79.18243203,-11.2695,1.5552,0.3251,0.3268,61.6969,0.3044,-1.0895,-0.8845,-0.6497,-3.7295,-19.2344,-32.5815,327.67,327.67,97.0456
7.9,63.3607,14,-0.8416,0.1963,-0.0601,-129.4078,-27.117,208.045,13.8,0.15,37.1876,44.4931325,-79.18244044,-12.0391,3.1094,0.2191,0.2631,61.7556,0.643,-0.9558,-0.8707,0.2896,-3.5332,-18.5156,-32.579,327.67,327.67,97.3767
7.95,63.8197,14,-0.8093,0.234,-0.0752,-130.6738,-25.9599,208.0351,13.8,0.15,39.1266,44.49312704,-79.18244875,-14.0117,4.3438,0.2191,0.3744,60.3769,0.8246,-0.9908,-0.9187,2.0474,-3.4941,-18.1562,-32.5788,327.67,327.67,97.3211
8,64.2848,14,-0.809,0.2601,-0.0881,-131.9762,-25.7999,208.0303,13.8,0.15,39.6562,44.49312136,-79.18245696,-11.8828,1.6631,0.4753,0.5611,60.485,0.3252,-1.0516,-0.9662,3.4668,-3.8398,-17.5781,-32.5785,327.67,327.67,97.3
8.05,64.7556,14,-0.8382,0.2755,-0.0989,-133.3122,-26.5603,208.0302,13.8,0.15,38.803,44.4931155,-79.1824651,-13.6445,1.5601,0.37,0.436,61.6213,0.3213,-0.82,-0.972,2.6553,-3.9814,-16.2734,-32.5831,327.67,327.67,97.3
8.1,65.3565,14,-0.8303,0.3034,-0.1208,-134.4762,-26.1403,208.0162,13.8,0.15,39.7922,44.49310949,-79.18247317,-14.8555,1.9487,0.3522,0.267,60.1987,0.7546,-0.5904,-0.9015,0.0517,-4.0977,-14.3984,-32.5957,327.67,327.67,97.3456
8.15,66.0775,14,-0.788,0.3427,-0.1527,-135.4813,-24.6307,207.9893,13.8,0.15,42.6969,44.49310336,-79.18248118,-12.6016,5.5918,0.2798,0.5542,61.8756,0.8734,-0.7713,-0.8998,-2.6582,-3.7402,-13.168,-32.6023,327.67,327.67,97.4011
8.2,66.6572,14,-0.7559,0.3553,-0.1695,-136.7066,-23.4294,207.9759,13.8,0.1526,45.28,44.49309701,-79.18248903,-8.8828,10.0664,0.2462,0.332,62.3262,0.185,-0.9673,-1.0471,-4.1367,-2.459,-13.0781,-32.6046,327.67,327.67,97.4567
8.25,67.1064,14,-0.7331,0.343,-0.1722,-138.1352,-22.5125,207.9747,13.8,0.1576,47.4416,44.49309046,-79.18249671,-6.8027,10.5742,0.3742,0.3425,61.6338,-0.2308,-0.7521,-1.2914,-3.6484,-1.1038,-13.2734,-32.5971,327.67,327.67,97.5
8.3,67.5691,14,-0.7321,0.3315,-0.1641,-139.3782,-22.2734,207.9772,13.8,0.16,48.2815,44.49308378,-79.18250427,-8.2109,7.9238,0.5384,0.5049,62.6769,0.0216,-0.6264,-1.3614,-2.0469,-0.2097,-13.0078,-32.5764,327.67,327.67,97.5
8.35,68.0443,14,-0.7512,0.3206,-0.1461,-140.4501,-22.66,207.9829,13.8,0.16,47.7917,44.49307698,-79.18251169,-9.1719,7.2812,0.3604,0.4057,61.5612,0.1661,-0.5253,-1.2211,-1.5068,0.2162,-12.8359,-32.5671,327.67,327.67,97.5467
8.4,68.5586,14,-0.7505,0.3097,-0.1453,-141.4617,-22.4637,207.9787,13.774,0.1626,48.5736,44.49307004,-79.18251903,-12.3164,1.938,0.2572,0.1938,61.9769,0.417,-0.5596,-0.9958,-2.1895,-0.3611,-13.0312,-32.565,327.67,327.67,97.6578
8.45,69.1091,14,-0.7317,0.2988,-0.1604,-142.4177,-21.7295,207.9654,13.724,0.1676,50.618,44.49306297,-79.18252628,-9.5234,4.5449,0.3803,0.4814,61.1719,0.3051,-0.7195,-0.958,-2.5195,-1.6577,-13.6641,-32.571,327.67,327.67,97.6656
8.5,69.6317,14,-0.7218,0.2872,-0.1629,-143.3965,-21.271,207.9593,13.7,0.1674,52.1001,44.49305576,-79.1825334,-8.8008,4.6484,0.5825,0.4945,61.8669,-0.0275,-0.9987,-0.9977,-1.4688,-2.7207,-14.7891,-32.5762,327.67,327.67,97.61
8.55,70.1286,14,-0.72,0.275,-0.1537,-144.3961,-21.067,207.9599,13.7,0.1624,52.98,44.49304844,-79.1825404,-7.3516,5.0801,0.3494,0.3528,61.2875,-0.3014,-1.0236,-1.0914,0.0757,-3.1445,-16.1406,-32.577,327.67,327.67,97.6
8.6,70.5486,15,-0.7258,0.2634,-0.1434,-145.4857,-21.0911,207.961,13.7,0.16,53.2364,44.49304095,-79.18254721,-6.4512,6.6602,0.1797,0.4376,61.9313,-0.4542,-1.084,-1.0925,1.0186,-2.668,-17.5625,-32.5776,327.67,327.67,97.6
8.65,70.8976,15,-0.7386,0.2524,-0.1322,-146.6585,-21.3258,207.9628,13.7,0.16,52.911,44.4930333,-79.18255382,-9.5,5.5117,0.3989,0.2884,62.6813,0.3322,-0.9234,-1.002,1.168,-2.0752,-18.5,-32.5777,327.67,327.67,97.6
8.7,71.3123,15,-0.7455,0.2472,-0.1238,-147.7654,-21.3939,207.9626,13.7,0.16,53.051,44.49302554,-79.18256029,-12.3984,4.8359,0.4916,0.4938,60.7225,0.9706,-0.8248,-0.9327,0.707,-1.998,-18.7656,-32.5805,327.67,327.67,97.6
8.75,71.7876,15,-0.7469,0.2473,-0.1179,-148.8116,-21.3084,207.9607,13.7,0.16,53.6191,44.49301767,-79.18256663,-10.8477,6.1973,0.4422,0.2359,62.1919,0.8475,-0.8476,-0.9333,-0.0198,-1.793,-18.5625,-32.59,327.67,327.67,97.6
8.8,72.1747,15,-0.762,0.2464,-0.1181,-149.9292,-21.6117,207.9561,13.7,0.16,53.1516,44.49300967,-79.18257271,-8.0332,9.2227,0.2363,0.343,61.285,0.1173,-0.8996,-1.0175,-0.4368,-1.177,-17.8687,-32.5967,327.67,327.67,97.6
8.85,72.4802,15,-0.7899,0.2448,-0.124,-151.1128,-22.274,207.949,13.7,0.16,51.7895,44.49300153,-79.18257858,-6.8672,7.7637,0.2087,0.2992,61.4244,0.1123,-0.9015,-1.1289,-0.4511,-0.883,-16.5953,-32.5938,327.67,327.67,97.6
8.9,72.8389,15,-0.7899,0.2423,-0.1128,-152.2184,-22.1556,207.9509,13.7,0.16,52.3239,44.49299328,-79.18258431,-7.125,6.2617,0.5912,0.4015,62.5975,0.052,-1.0044,-1.1229,-0.5697,-0.8777,-15.1562,-32.5869,327.67,327.67,97.4278
8.95,73.2468,15,-0.7643,0.239,-0.0861,-153.252,-21.3166,207.9612,13.7,0.16,54.6878,44.49298493,-79.18258992,-9.1758,6.252,0.6021,0.4073,61.1912,0.1128,-1.093,-1.0514,-0.9328,-0.7344,-14.1355,-32.5806,327.67,327.67,97.15
9,73.657,15,-0.7313,0.2281,-0.0654,-154.2232,-20.2875,207.9681,13.7,0.16,57.7838,44.49297644,-79.18259535,-10.207,7.1035,0.1993,0.2932,61.2594,-0.1305,-0.952,-0.9981,-1.5729,-1.0872,-13.3344,-32.566,327.67,327.67,58.7422
9.05,74.0692,15,-0.6916,0.2103,-0.0504,-155.1369,-19.0827,207.9718,13.7,0.16,61.7757,44.49296783,-79.18260062,-11.6172,3.6602,0.2248,0.2407,61.4156,0.312,-0.5941,-0.9306,-2.0776,-2.5903,-12.4645,-32.5724,327.67,327.67,12.7567
9.1,74.4228,15,-0.655,0.1778,-0.0451,-155.9501,-17.9808,207.9701,13.674,0.1626,65.8746,44.49295917,-79.18260572,-10.6484,2.2461,0.3135,0.3641,61.5156,0.2845,-0.5304,-0.8883,-1.7935,-4.1783,-11.9191,-32.5874,327.67,327.67,5.59
9.15,74.7222,15,-0.6211,0.1318,-0.0488,-156.6705,-16.9737,207.9632,13.624,0.1676,70.0638,44.49295046,-79.18261066,-9.1445,3.4326,0.3842,0.3009,60.8619,-0.3914,-0.4078,-0.8739,-0.7418,-4.7488,-11.9293,-32.586,327.67,327.67,0
9.2,74.7921,15,-0.5946,0.0752,-0.0553,-157.4363,-16.1916,207.958,13.6,0.17,73.5165,44.49294174,-79.18261544,-6.0449,6.6309,0.4526,0.7713,62.14,-0.4124,-0.5503,-0.9291,0.14,-4.5625,-12.125,-32.5813,327.67,327.67,0
9.25,74.6503,15,-0.5749,0.0089,-0.0643,-158.2439,-15.6173,207.9545,13.6,0.17,76.0754,44.492933,-79.18262008,-2.4346,10.5,0.4094,0.5527,62.3731,0.1099,-0.7334,-0.9133,0.8457,-3.9072,-12.1172,-32.5765,327.67,327.67,10.78
9.3,74.3972,15,-0.5484,-0.0469,-0.0541,-159.023,-14.8832,207.9548,13.6,0.17,79.5576,44.4929243,-79.18262452,-2.7041,9.3867,0.3353,0.4072,62.28,0.5,-0.5847,-0.91,1.6924,-3.1484,-11.9141,-32.5743,327.67,327.67,36.4467
